Busname,Bustype,Departing_time,Reaching_time,Duration,Price,Seats_available,Star_rating,Route_links,Route_names,State_name
Orbit Aviation Pvt Ltd,Mercedes Multi-Axle Semi Sleeper (2+2),19:05,23:30,04h 25m,549,17 Seats available,3.0,https://www.redbus.in/bus-tickets/chandigarh-to-delhi,Chandigarh to Delhi,Chandigarh
NueGo,A/C Seater (2+2),20:00,01:20,05h 20m,496,26 Seats available,"4.1
395",https://www.redbus.in/bus-tickets/chandigarh-to-delhi,Chandigarh to Delhi,Chandigarh
NueGo,Electric A/C Seater/Sleeper (2+1),22:00,03:15,05h 15m,447,12 Seats available,"3.7
163",https://www.redbus.in/bus-tickets/chandigarh-to-delhi,Chandigarh to Delhi,Chandigarh
Deltin Travels Pvt Ltd,Bharat Benz A/C Seater /Sleeper (2+1),23:25,05:00,05h 35m,INR 700,7 Seats available,"3.1
6",https://www.redbus.in/bus-tickets/chandigarh-to-delhi,Chandigarh to Delhi,Chandigarh
Laxmi holidays,Volvo 9600 A/C Semi Sleeper (2+2),23:50,04:50,05h 00m,INR 1349,1 Seat available,"4.6
69",https://www.redbus.in/bus-tickets/chandigarh-to-delhi,Chandigarh to Delhi,Chandigarh
Laxmi holidays,Scania Multi-Axle AC Semi Sleeper (2+2),23:55,04:15,04h 20m,INR 600,2 Seats available,"4.8
64",https://www.redbus.in/bus-tickets/chandigarh-to-delhi,Chandigarh to Delhi,Chandigarh
Reo India Travels,Volvo 9600 Multi Axle Semi-Sleeper (2+2),23:59,05:00,05h 01m,INR 1297,6 Seats available,4.1,https://www.redbus.in/bus-tickets/chandigarh-to-delhi,Chandigarh to Delhi,Chandigarh
Vijay Tour and Travels,Bharat Benz A/C Seater /Sleeper (2+1),17:40,23:40,06h 00m,539,10 Seats available,"2.6
8",https://www.redbus.in/bus-tickets/chandigarh-to-delhi,Chandigarh to Delhi,Chandigarh
City Land Travels,Volvo A/C Semi Sleeper (2+2),18:05,23:00,04h 55m,306,9 Seats available,"2.0
56",https://www.redbus.in/bus-tickets/chandigarh-to-delhi,Chandigarh to Delhi,Chandigarh
Big Bus,A/C Seater / Sleeper (2+2),23:45,05:15,05h 30m,INR 560,1 Seat available,2.8,https://www.redbus.in/bus-tickets/chandigarh-to-delhi,Chandigarh to Delhi,Chandigarh
Vijay Tour and Travels,Bharat Benz A/C Seater / Sleeper (2+2),17:00,23:30,06h 30m,809,14 Seats available,"3.0
46",https://www.redbus.in/bus-tickets/chandigarh-to-delhi,Chandigarh to Delhi,Chandigarh
Indo Canadian Transport Company,Mercedes A/C Semi Sleeper (2+2),20:28,03:00,06h 32m,INR 3300,22 Seats available,4.6,https://www.redbus.in/bus-tickets/chandigarh-to-delhi,Chandigarh to Delhi,Chandigarh
Indo Canadian Transport Company,Mercedes A/C Semi Sleeper (2+2),20:30,03:00,06h 30m,INR 3300,22 Seats available,4.6,https://www.redbus.in/bus-tickets/chandigarh-to-delhi,Chandigarh to Delhi,Chandigarh
City Land Travels,Volvo A/C Semi Sleeper (2+2),21:00,03:40,06h 40m,1170,29 Seats available,"3.4
25",https://www.redbus.in/bus-tickets/chandigarh-to-delhi,Chandigarh to Delhi,Chandigarh
Reo India Travels,Volvo 9600 Multi Axle Semi-Sleeper (2+2),22:19,04:00,05h 41m,INR 1047,6 Seats available,4.1,https://www.redbus.in/bus-tickets/chandigarh-to-delhi,Chandigarh to Delhi,Chandigarh
Indo Canadian Transport Company,Volvo A/C Sleeper (2+1),22:28,05:00,06h 32m,INR 3850,4 Seats available,4.6,https://www.redbus.in/bus-tickets/chandigarh-to-delhi,Chandigarh to Delhi,Chandigarh
Indo Canadian Transport Company,Volvo A/C Sleeper (2+1),22:30,05:00,06h 30m,INR 3850,4 Seats available,4.6,https://www.redbus.in/bus-tickets/chandigarh-to-delhi,Chandigarh to Delhi,Chandigarh
NueGo,A/C Seater (2+2),23:00,04:15,05h 15m,832,8 Seats available,"4.1
317",https://www.redbus.in/bus-tickets/chandigarh-to-delhi,Chandigarh to Delhi,Chandigarh
Laxmi holidays,Scania Multi-Axle AC Semi Sleeper (2+2),23:00,04:30,05h 30m,INR 1499,6 Seats available,"4.6
41",https://www.redbus.in/bus-tickets/chandigarh-to-delhi,Chandigarh to Delhi,Chandigarh
Zingbus Plus,Bharat Benz A/C Semi Sleeper (2+2),23:10,05:10,06h 00m,1320,30 Seats available,"3.5
6",https://www.redbus.in/bus-tickets/chandigarh-to-delhi,Chandigarh to Delhi,Chandigarh
Laxmi holidays,Scania Multi-Axle AC Semi Sleeper (2+2),23:25,04:30,05h 05m,INR 1399,6 Seats available,"4.8
299",https://www.redbus.in/bus-tickets/chandigarh-to-delhi,Chandigarh to Delhi,Chandigarh
Laxmi holidays,Bharat Benz A/C Seater /Sleeper (2+1),23:40,04:45,05h 05m,INR 910,10 Seats available,"4.7
417",https://www.redbus.in/bus-tickets/chandigarh-to-delhi,Chandigarh to Delhi,Chandigarh
Zingbus Plus,Bharat Benz A/C Semi Sleeper (2+2),23:45,05:10,05h 25m,1283,25 Seats available,"4.7
381",https://www.redbus.in/bus-tickets/chandigarh-to-delhi,Chandigarh to Delhi,Chandigarh
Himalayan Nomad Ktc,Volvo A/C Semi Sleeper (2+2),23:55,05:30,05h 35m,1181,3 Seats available,3.9,https://www.redbus.in/bus-tickets/chandigarh-to-delhi,Chandigarh to Delhi,Chandigarh
A N Holidays,Volvo A/C Semi Sleeper (2+2),23:59,06:15,06h 16m,INR 1399,2 Seats available,3.4,https://www.redbus.in/bus-tickets/chandigarh-to-delhi,Chandigarh to Delhi,Chandigarh
Zimindara Travels,AC Sleeper (2+1),20:30,23:15,02h 45m,INR 574,22 Seats available,4.1,https://www.redbus.in/bus-tickets/yamuna-nagar-to-chandigarh,Yamuna Nagar to Chandigarh,Chandigarh
SHRI KRISHNA TRAVELS (JAI SHREE GANESH YATRA CO.),VE A/C Seater / Sleeper (2+1),20:40,23:30,02h 50m,INR 599,21 Seats available,3.7,https://www.redbus.in/bus-tickets/yamuna-nagar-to-chandigarh,Yamuna Nagar to Chandigarh,Chandigarh
City Land Travels,Volvo A/C Semi Sleeper (2+2),22:15,01:15,03h 00m,810,25 Seats available,3.6,https://www.redbus.in/bus-tickets/yamuna-nagar-to-chandigarh,Yamuna Nagar to Chandigarh,Chandigarh
City Land Travels,A/C Seater/Sleeper (2+1),21:20,23:20,02h 00m,575,13 Seats available,3.6,https://www.redbus.in/bus-tickets/yamuna-nagar-to-chandigarh,Yamuna Nagar to Chandigarh,Chandigarh
KN Nehra Travels,A/C Seater / Sleeper (2+1),22:50,01:15,02h 25m,INR 699,16 Seats available,3.0,https://www.redbus.in/bus-tickets/yamuna-nagar-to-chandigarh,Yamuna Nagar to Chandigarh,Chandigarh
KN Nehra Travels,A/C Seater / Sleeper (2+1),22:50,01:30,02h 40m,INR 699,16 Seats available,3.0,https://www.redbus.in/bus-tickets/yamuna-nagar-to-chandigarh,Yamuna Nagar to Chandigarh,Chandigarh
Om Sidh Express,Volvo A/C (2+2),20:20,23:30,03h 10m,934,33 Seats available,3.3,https://www.redbus.in/bus-tickets/yamuna-nagar-to-chandigarh,Yamuna Nagar to Chandigarh,Chandigarh
Jujhar Travels,Mercedes Benz A/C (2+2),18:50,20:50,02h 00m,INR 300,42 Seats available,"3.5
66",https://www.redbus.in/bus-tickets/ludhiana-to-chandigarh,Ludhiana to Chandigarh,Chandigarh
Vijay Tour and Travels,Bharat Benz A/C Seater /Sleeper (2+1),19:00,21:30,02h 30m,539,29 Seats available,3.5,https://www.redbus.in/bus-tickets/ludhiana-to-chandigarh,Ludhiana to Chandigarh,Chandigarh
Shree Mahaveer Travels Jaipur,Bharat Benz A/C Seater /Sleeper (2+1),19:15,22:35,03h 20m,INR 699,35 Seats available,3.6,https://www.redbus.in/bus-tickets/ludhiana-to-chandigarh,Ludhiana to Chandigarh,Chandigarh
Vijay Tour and Travels,Volvo 9600 A/C Sleeper (2+1),21:00,00:20,03h 20m,764,27 Seats available,3.3,https://www.redbus.in/bus-tickets/ludhiana-to-chandigarh,Ludhiana to Chandigarh,Chandigarh
SHRI KRISHNA TRAVELS (JAI SHREE GANESH YATRA CO.),VE A/C Seater / Sleeper (2+1),21:30,23:30,02h 00m,INR 1111,19 Seats available,3.7,https://www.redbus.in/bus-tickets/ludhiana-to-chandigarh,Ludhiana to Chandigarh,Chandigarh
SHRI KRISHNA TRAVELS (JAI SHREE GANESH YATRA CO.),VE A/C Seater / Sleeper (2+1),21:30,23:55,02h 25m,INR 1399,18 Seats available,3.7,https://www.redbus.in/bus-tickets/ludhiana-to-chandigarh,Ludhiana to Chandigarh,Chandigarh
Deltin Travels Pvt Ltd,Bharat Benz A/C Seater /Sleeper (2+1),21:50,23:35,01h 45m,INR 1230,6 Seats available,4.1,https://www.redbus.in/bus-tickets/ludhiana-to-chandigarh,Ludhiana to Chandigarh,Chandigarh
Deltin Travels Pvt Ltd,Bharat Benz A/C Seater /Sleeper (2+1),22:00,23:25,01h 25m,INR 1050,14 Seats available,4.1,https://www.redbus.in/bus-tickets/ludhiana-to-chandigarh,Ludhiana to Chandigarh,Chandigarh
Himalayan Nomad Ktc,Volvo A/C Semi Sleeper (2+2),23:05,23:55,00h 50m,1137,41 Seats available,3.9,https://www.redbus.in/bus-tickets/ludhiana-to-chandigarh,Ludhiana to Chandigarh,Chandigarh
Abtc Tour and Travels,Bharat Benz A/C Semi Sleeper (2+2),23:05,00:20,01h 15m,999,32 Seats available,3.3,https://www.redbus.in/bus-tickets/ludhiana-to-chandigarh,Ludhiana to Chandigarh,Chandigarh
Himalayan Nomad Ktc,Volvo A/C Semi Sleeper (2+2),23:05,23:57,00h 52m,1137,41 Seats available,3.9,https://www.redbus.in/bus-tickets/ludhiana-to-chandigarh,Ludhiana to Chandigarh,Chandigarh
Abtc Tour and Travels,Bharat Benz A/C Semi Sleeper (2+2),23:05,23:57,00h 52m,999,32 Seats available,3.3,https://www.redbus.in/bus-tickets/ludhiana-to-chandigarh,Ludhiana to Chandigarh,Chandigarh
Everest Holidays,Volvo A/C Semi Sleeper (2+2),23:15,23:59,00h 44m,1100,16 Seats available,3.4,https://www.redbus.in/bus-tickets/ludhiana-to-chandigarh,Ludhiana to Chandigarh,Chandigarh
Zingbus Plus,Volvo A/C Semi Sleeper (2+2),23:30,02:50,03h 20m,1180,13 Seats available,4.5,https://www.redbus.in/bus-tickets/ludhiana-to-chandigarh,Ludhiana to Chandigarh,Chandigarh
Laxmi holidays,Bharat Benz A/C Sleeper (2+1),23:55,02:15,02h 20m,INR 1300,10 Seats available,"4.9
8",https://www.redbus.in/bus-tickets/ludhiana-to-chandigarh,Ludhiana to Chandigarh,Chandigarh
Zimindara Travels,AC Sleeper (2+1),23:00,02:15,03h 15m,INR 649,9 Seats available,4.1,https://www.redbus.in/bus-tickets/chandigarh-to-yamuna-nagar,Chandigarh to Yamuna Nagar,Chandigarh
SHRI KRISHNA TRAVELS (JAI SHREE GANESH YATRA CO.),VE A/C Seater / Sleeper (2+1),23:55,02:00,02h 05m,INR 1399,14 Seats available,3.7,https://www.redbus.in/bus-tickets/chandigarh-to-yamuna-nagar,Chandigarh to Yamuna Nagar,Chandigarh
SHRI KRISHNA TRAVELS (JAI SHREE GANESH YATRA CO.),VE A/C Seater / Sleeper (2+1),23:30,02:00,02h 30m,INR 899,14 Seats available,3.7,https://www.redbus.in/bus-tickets/chandigarh-to-yamuna-nagar,Chandigarh to Yamuna Nagar,Chandigarh
City Land Travels,Volvo A/C Semi Sleeper (2+2),23:55,02:00,02h 05m,648,25 Seats available,3.6,https://www.redbus.in/bus-tickets/chandigarh-to-yamuna-nagar,Chandigarh to Yamuna Nagar,Chandigarh
Shree Mahaveer Travels Jaipur,Bharat Benz A/C Seater /Sleeper (2+1),22:00,00:35,02h 35m,INR 699,16 Seats available,3.6,https://www.redbus.in/bus-tickets/chandigarh-to-yamuna-nagar,Chandigarh to Yamuna Nagar,Chandigarh
Vijay Tour and Travels,Bharat Benz A/C Seater /Sleeper (2+1),21:30,00:20,02h 50m,629,38 Seats available,3.5,https://www.redbus.in/bus-tickets/chandigarh-to-yamuna-nagar,Chandigarh to Yamuna Nagar,Chandigarh
Om Sidh Express,Volvo A/C (2+2),23:55,01:30,01h 35m,INR 550,15 Seats available,3.3,https://www.redbus.in/bus-tickets/chandigarh-to-yamuna-nagar,Chandigarh to Yamuna Nagar,Chandigarh
Vijay Tour and Travels,Volvo 9600 A/C Sleeper (2+1),23:30,02:00,02h 30m,764,28 Seats available,3.5,https://www.redbus.in/bus-tickets/chandigarh-to-yamuna-nagar,Chandigarh to Yamuna Nagar,Chandigarh
HRTC - 401670,Ordinary 3+2 Non AC Seater,18:00,22:00,04h 00m,INR 310,27 Seats available,"3.4
28",https://www.redbus.in/bus-tickets/chandigarh-to-hamirpur-himachal-pradesh,Chandigarh to Hamirpur (Himachal Pradesh),Chandigarh
HRTC - 1549,Ordinary 3+2 Non AC Seater,18:15,01:00,06h 45m,INR 362,37 Seats available,3.9,https://www.redbus.in/bus-tickets/chandigarh-to-hamirpur-himachal-pradesh,Chandigarh to Hamirpur (Himachal Pradesh),Chandigarh
HRTC - 1505,Ordinary 3+2 Non AC Seater,20:16,04:00,07h 44m,INR 513,37 Seats available,"3.7
6",https://www.redbus.in/bus-tickets/chandigarh-to-baijnath,Chandigarh to Baijnath,Chandigarh
HRTC - 1150,Ordinary 3+2 Non AC Seater,20:30,05:15,08h 45m,INR 518,34 Seats available,"3.9
13",https://www.redbus.in/bus-tickets/chandigarh-to-baijnath,Chandigarh to Baijnath,Chandigarh
Chandigarh Transport Undertaking (CTU) - 165825,HVAC Seater (2+3),20:08,05:08,09h 00m,INR 611.4,45 Seats available,"3.7
80",https://www.redbus.in/bus-tickets/chandigarh-to-baijnath,Chandigarh to Baijnath,Chandigarh
Laxmi holidays,Scania Multi-Axle AC Semi Sleeper (2+2),23:55,06:30,06h 35m,INR 649,3 Seats available,"4.5
260",https://www.redbus.in/bus-tickets/chandigarh-to-baijnath,Chandigarh to Baijnath,Chandigarh
HRTC - 622,Ordinary 3+2 Non AC Seater,21:15,02:30,05h 15m,INR 369,31 Seats available,"2.0
8",https://www.redbus.in/bus-tickets/hamirpur-himachal-pradesh-to-chandigarh,Hamirpur (Himachal Pradesh) to Chandigarh,Chandigarh
Laxmi holidays,Volvo A/C Semi Sleeper (2+2),20:20,01:15,04h 55m,INR 1199,4 Seats available,"3.3
11",https://www.redbus.in/bus-tickets/hamirpur-himachal-pradesh-to-chandigarh,Hamirpur (Himachal Pradesh) to Chandigarh,Chandigarh
Ram Dalal Holidays,Volvo A/C Semi Sleeper (2+2),21:15,01:20,04h 05m,1235,2 Seats available,"4.5
15",https://www.redbus.in/bus-tickets/hamirpur-himachal-pradesh-to-chandigarh,Hamirpur (Himachal Pradesh) to Chandigarh,Chandigarh
Northern Travels,Volvo A/C Semi Sleeper (2+2),21:45,01:30,03h 45m,INR 1530,4 Seats available,3.2,https://www.redbus.in/bus-tickets/hamirpur-himachal-pradesh-to-chandigarh,Hamirpur (Himachal Pradesh) to Chandigarh,Chandigarh
Ram Dalal Holidays,Volvo A/C Semi Sleeper (2+2),22:00,03:10,05h 10m,1397,7 Seats available,4.5,https://www.redbus.in/bus-tickets/hamirpur-himachal-pradesh-to-chandigarh,Hamirpur (Himachal Pradesh) to Chandigarh,Chandigarh
Bedi Travels,Volvo A/C Semi Sleeper (2+2),22:05,02:05,04h 00m,1178,1 Seat available,4.8,https://www.redbus.in/bus-tickets/hamirpur-himachal-pradesh-to-chandigarh,Hamirpur (Himachal Pradesh) to Chandigarh,Chandigarh
Jujhar Travels,Volvo A/C Semi Sleeper (2+2),17:10,19:05,01h 55m,INR 300,38 Seats available,"4.1
32",https://www.redbus.in/bus-tickets/chandigarh-to-ludhiana,Chandigarh to Ludhiana,Chandigarh
Jujhar Travels,Volvo A/C Semi Sleeper (2+2),17:25,20:00,02h 35m,INR 300,42 Seats available,"4.1
9",https://www.redbus.in/bus-tickets/chandigarh-to-ludhiana,Chandigarh to Ludhiana,Chandigarh
Jujhar Travels,Volvo A/C Semi Sleeper (2+2),18:20,20:20,02h 00m,INR 300,37 Seats available,"3.8
51",https://www.redbus.in/bus-tickets/chandigarh-to-ludhiana,Chandigarh to Ludhiana,Chandigarh
Orbit Aviation Pvt Ltd,Mercedes Multi-Axle Semi Sleeper (2+2),18:55,20:55,02h 00m,369,20 Seats available,"3.1
6",https://www.redbus.in/bus-tickets/chandigarh-to-ludhiana,Chandigarh to Ludhiana,Chandigarh
FlixBus,Bharat Benz A/C Sleeper (2+1),23:10,01:10,02h 00m,INR 1203.57,4 Seats available,4.1,https://www.redbus.in/bus-tickets/chandigarh-to-ludhiana,Chandigarh to Ludhiana,Chandigarh
Orbit Aviation Pvt. Ltd.,Mercedes Multi-Axle Semi Sleeper (2+2),17:55,20:00,02h 05m,INR 286,31 Seats available,"2.5
12",https://www.redbus.in/bus-tickets/chandigarh-to-ludhiana,Chandigarh to Ludhiana,Chandigarh
Rajpreet Travels and cargo,A/C Sleeper (2+1),19:00,21:30,02h 30m,INR 950,25 Seats available,3.3,https://www.redbus.in/bus-tickets/chandigarh-to-ludhiana,Chandigarh to Ludhiana,Chandigarh
Karwasra Travels,Non AC Seater (2+3),20:00,22:00,02h 00m,INR 599,10 Seats available,4.2,https://www.redbus.in/bus-tickets/chandigarh-to-ludhiana,Chandigarh to Ludhiana,Chandigarh
Zimindara Travels,AC Sleeper (2+1),20:00,22:20,02h 20m,INR 714,25 Seats available,4.1,https://www.redbus.in/bus-tickets/chandigarh-to-ludhiana,Chandigarh to Ludhiana,Chandigarh
Karwasra Travels,A/C Sleeper (2+1),20:30,22:50,02h 20m,INR 1200,12 Seats available,4.2,https://www.redbus.in/bus-tickets/chandigarh-to-ludhiana,Chandigarh to Ludhiana,Chandigarh
Tantia Travels & Cargo,A/C Seater / Sleeper (2+1),20:30,22:30,02h 00m,INR 1048,9 Seats available,3.9,https://www.redbus.in/bus-tickets/chandigarh-to-ludhiana,Chandigarh to Ludhiana,Chandigarh
Karwasra Travels,A/C Sleeper (2+1),20:40,22:50,02h 10m,INR 1200,12 Seats available,4.2,https://www.redbus.in/bus-tickets/chandigarh-to-ludhiana,Chandigarh to Ludhiana,Chandigarh
Rajpreet Travels and cargo,A/C Sleeper (2+1),20:00,22:00,02h 00m,INR 666,19 Seats available,3.3,https://www.redbus.in/bus-tickets/chandigarh-to-ludhiana,Chandigarh to Ludhiana,Chandigarh
Karwasra Travels,Non AC Seater (2+3),20:01,22:00,01h 59m,INR 599,10 Seats available,4.2,https://www.redbus.in/bus-tickets/chandigarh-to-ludhiana,Chandigarh to Ludhiana,Chandigarh
Tantia Travels & Cargo,A/C Seater / Sleeper (2+1),20:15,22:15,02h 00m,INR 714,18 Seats available,3.9,https://www.redbus.in/bus-tickets/chandigarh-to-ludhiana,Chandigarh to Ludhiana,Chandigarh
AMBIKA MISHRA TRAVELS,AC Sleeper (2+1),20:40,22:20,01h 40m,855,7 Seats available,2.3,https://www.redbus.in/bus-tickets/chandigarh-to-ludhiana,Chandigarh to Ludhiana,Chandigarh
AMBIKA MISHRA TRAVELS,AC Sleeper (2+1),20:46,22:26,01h 40m,INR 640,8 Seats available,2.3,https://www.redbus.in/bus-tickets/chandigarh-to-ludhiana,Chandigarh to Ludhiana,Chandigarh
NueGo,A/C Seater (2+2),18:00,22:55,04h 55m,382,11 Seats available,"4.1
181",https://www.redbus.in/bus-tickets/chandigarh-to-dehradun,Chandigarh to Dehradun,Chandigarh
NueGo,A/C Seater (2+2),19:00,22:55,03h 55m,382,10 Seats available,"4.5
67",https://www.redbus.in/bus-tickets/chandigarh-to-dehradun,Chandigarh to Dehradun,Chandigarh
Zimindara Travels,AC Sleeper (2+1),23:00,05:30,06h 30m,INR 699,9 Seats available,"3.5
52",https://www.redbus.in/bus-tickets/chandigarh-to-dehradun,Chandigarh to Dehradun,Chandigarh
SHRI KRISHNA TRAVELS (JAI SHREE GANESH YATRA CO.),VE A/C Seater / Sleeper (2+1),23:30,05:00,05h 30m,INR 1099,9 Seats available,3.7,https://www.redbus.in/bus-tickets/chandigarh-to-dehradun,Chandigarh to Dehradun,Chandigarh
Laxmi holidays,VE A/C Semi Sleeper (2+2),23:55,05:45,05h 50m,INR 700,12 Seats available,"4.4
134",https://www.redbus.in/bus-tickets/chandigarh-to-dehradun,Chandigarh to Dehradun,Chandigarh
City Land Travels,Volvo A/C Semi Sleeper (2+2),23:55,06:00,06h 05m,648,25 Seats available,"4.7
15",https://www.redbus.in/bus-tickets/chandigarh-to-dehradun,Chandigarh to Dehradun,Chandigarh
SHRI KRISHNA TRAVELS (JAI SHREE GANESH YATRA CO.),VE A/C Seater / Sleeper (2+1),23:55,05:00,05h 05m,INR 1099,12 Seats available,3.7,https://www.redbus.in/bus-tickets/chandigarh-to-dehradun,Chandigarh to Dehradun,Chandigarh
BHARAT TRAVELS CHANDIGARH,VE A/C Semi Sleeper (2+2),19:00,00:30,05h 30m,629,48 Seats available,1.0,https://www.redbus.in/bus-tickets/chandigarh-to-dehradun,Chandigarh to Dehradun,Chandigarh
Om Sidh Express,Volvo A/C (2+2),23:55,05:00,05h 05m,INR 550,15 Seats available,"1.9
5",https://www.redbus.in/bus-tickets/chandigarh-to-dehradun,Chandigarh to Dehradun,Chandigarh
HRTC - 1528,Ordinary 3+2 Non AC Seater,18:40,00:30,05h 50m,INR 381,36 Seats available,"4.1
4",https://www.redbus.in/bus-tickets/chandigarh-to-sujanpur,Chandigarh to Sujanpur (himachal pradesh),Chandigarh
Chandigarh Transport Undertaking (CTU) - 165938,HVAC Seater (2+3),20:00,05:45,09h 45m,INR 634.7,31 Seats available,"3.8
271",https://www.redbus.in/bus-tickets/chandigarh-to-vrindavan,Chandigarh to Vrindavan,Chandigarh
Vijay Tour and Travels,Bharat Benz A/C Seater /Sleeper (2+1),17:40,01:50,08h 10m,989,12 Seats available,"2.3
11",https://www.redbus.in/bus-tickets/chandigarh-to-vrindavan,Chandigarh to Vrindavan,Chandigarh
Orbit Aviation Pvt Ltd,Mercedes Multi-Axle Semi Sleeper (2+2),18:55,23:55,05h 00m,549,20 Seats available,"4.4
11",https://www.redbus.in/bus-tickets/chandigarh-to-pathankot,Chandigarh to Pathankot,Chandigarh
Jamna Travels-Jammu,AshokLeyland Stile A/C,20:30,01:30,05h 00m,540,2 Seats available,"3.2
17",https://www.redbus.in/bus-tickets/chandigarh-to-pathankot,Chandigarh to Pathankot,Chandigarh
Harikesh Tour N Travels,A/C Sleeper (2+1),21:00,02:00,05h 00m,516,8 Seats available,4.0,https://www.redbus.in/bus-tickets/chandigarh-to-pathankot,Chandigarh to Pathankot,Chandigarh
SAHARA TRAVELS,A/C Seater / Sleeper (2+1),21:15,02:45,05h 30m,393,22 Seats available,"3.5
5",https://www.redbus.in/bus-tickets/chandigarh-to-pathankot,Chandigarh to Pathankot,Chandigarh
Moon Light Travels Katra,A/C Sleeper (2+1),21:15,02:00,04h 45m,552,19 Seats available,4.1,https://www.redbus.in/bus-tickets/chandigarh-to-pathankot,Chandigarh to Pathankot,Chandigarh
Awadh Travels,A/C Sleeper (2+2),21:30,02:00,04h 30m,584,32 Seats available,3.4,https://www.redbus.in/bus-tickets/chandigarh-to-pathankot,Chandigarh to Pathankot,Chandigarh
Radhe Travels,Bharat Benz A/C Sleeper (2+1),21:30,02:30,05h 00m,512,13 Seats available,4.1,https://www.redbus.in/bus-tickets/chandigarh-to-pathankot,Chandigarh to Pathankot,Chandigarh
Moon Light Travels Katra,A/C Sleeper (2+1),22:00,02:00,04h 00m,552,7 Seats available,4.1,https://www.redbus.in/bus-tickets/chandigarh-to-pathankot,Chandigarh to Pathankot,Chandigarh
GOBUS,A/C Seater / Sleeper (2+2),22:05,02:30,04h 25m,293,15 Seats available,"3.7
4",https://www.redbus.in/bus-tickets/chandigarh-to-pathankot,Chandigarh to Pathankot,Chandigarh
Laxmi holidays,Bharat Benz A/C Seater /Sleeper (2+1),22:50,03:00,04h 10m,INR 519,16 Seats available,"4.2
29",https://www.redbus.in/bus-tickets/chandigarh-to-pathankot,Chandigarh to Pathankot,Chandigarh
Zimindara Travels,AC Sleeper (2+1),23:00,03:30,04h 30m,INR 624,13 Seats available,"4.7
5",https://www.redbus.in/bus-tickets/chandigarh-to-pathankot,Chandigarh to Pathankot,Chandigarh
IntrCity SmartBus,A/C Seater / Sleeper (2+1),23:00,03:35,04h 35m,INR 554,12 Seats available,4.4,https://www.redbus.in/bus-tickets/chandigarh-to-pathankot,Chandigarh to Pathankot,Chandigarh
Laxmi holidays,Bharat Benz A/C Seater /Sleeper (2+1),23:05,03:20,04h 15m,INR 449,3 Seats available,"4.3
42",https://www.redbus.in/bus-tickets/chandigarh-to-pathankot,Chandigarh to Pathankot,Chandigarh
FlixBus,Bharat Benz A/C Sleeper (2+1),23:10,04:35,05h 25m,INR 762.5,8 Seats available,4.1,https://www.redbus.in/bus-tickets/chandigarh-to-pathankot,Chandigarh to Pathankot,Chandigarh
Goel Tourist (Regd),A/C Seater / Sleeper (2+2),23:15,03:30,04h 15m,INR 600,39 Seats available,3.1,https://www.redbus.in/bus-tickets/chandigarh-to-pathankot,Chandigarh to Pathankot,Chandigarh
City Land Travels,A/C Seater/Sleeper (2+1),23:20,03:00,03h 40m,575,15 Seats available,"3.3
5",https://www.redbus.in/bus-tickets/chandigarh-to-pathankot,Chandigarh to Pathankot,Chandigarh
Laxmi holidays,Bharat Benz A/C Sleeper (2+1),23:30,04:20,04h 50m,INR 629,3 Seats available,"4.0
26",https://www.redbus.in/bus-tickets/chandigarh-to-pathankot,Chandigarh to Pathankot,Chandigarh
SHRI KRISHNA TRAVELS (JAI SHREE GANESH YATRA CO.),VE A/C Seater / Sleeper (2+1),23:30,05:00,05h 30m,INR 599,21 Seats available,"3.7
14",https://www.redbus.in/bus-tickets/chandigarh-to-pathankot,Chandigarh to Pathankot,Chandigarh
Laxmi holidays,Bharat Benz A/C Seater /Sleeper (2+1),23:35,03:45,04h 10m,INR 499,21 Seats available,4.4,https://www.redbus.in/bus-tickets/chandigarh-to-pathankot,Chandigarh to Pathankot,Chandigarh
Lucky Bus Service,Volvo A/C Sleeper (2+2),23:45,03:45,04h 00m,1034,18 Seats available,3.8,https://www.redbus.in/bus-tickets/chandigarh-to-pathankot,Chandigarh to Pathankot,Chandigarh
Laxmi holidays,Volvo 9600 Multi-Axle A/C Sleeper (2+1),23:50,04:00,04h 10m,INR 810,9 Seats available,"4.9
12",https://www.redbus.in/bus-tickets/chandigarh-to-pathankot,Chandigarh to Pathankot,Chandigarh
IntrCity SmartBus,VE A/C Seater / Sleeper (2+1),23:50,04:45,04h 55m,INR 553,8 Seats available,"4.5
20",https://www.redbus.in/bus-tickets/chandigarh-to-pathankot,Chandigarh to Pathankot,Chandigarh
Ashok Bus Service,VE A/C Seater / Sleeper (2+1),23:55,04:30,04h 35m,464,36 Seats available,"3.8
13",https://www.redbus.in/bus-tickets/chandigarh-to-pathankot,Chandigarh to Pathankot,Chandigarh
RK Holiday,A/C Seater / Sleeper (2+2),23:55,03:40,03h 45m,522,42 Seats available,3.1,https://www.redbus.in/bus-tickets/chandigarh-to-pathankot,Chandigarh to Pathankot,Chandigarh
Jamna Travels (Delhi),A/C Seater / Sleeper (2+2),23:59,05:15,05h 16m,INR 699,24 Seats available,3.9,https://www.redbus.in/bus-tickets/chandigarh-to-pathankot,Chandigarh to Pathankot,Chandigarh
Radhe Travels,Bharat Benz A/C Sleeper (2+1),21:20,02:30,05h 10m,512,13 Seats available,"2.3
4",https://www.redbus.in/bus-tickets/chandigarh-to-pathankot,Chandigarh to Pathankot,Chandigarh
