Busname,Bustype,Departing_time,Reaching_time,Duration,Price,Seats_available,Star_rating,Route_links,Route_names,State_name
FRESHBUS,Electric A/C Seater (2+2),21:00,05:05,08h 05m,500,23 Seats available,"4.7
497",https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,Hyderabad to Vijayawada,Andhra Pradesh
FRESHBUS,Electric A/C Seater (2+2),21:50,05:45,07h 55m,599,15 Seats available,"4.6
517",https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,Hyderabad to Vijayawada,Andhra Pradesh
NueGo,Electric A/C Seater (2+2),22:20,06:00,07h 40m,383,16 Seats available,"4.5
821",https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,Hyderabad to Vijayawada,Andhra Pradesh
AdSai RK Travels,Non A/C Seater / Sleeper (2+1),21:50,04:35,06h 45m,INR 399,20 Seats available,"4.2
59",https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,Hyderabad to Vijayawada,Andhra Pradesh
FRESHBUS,Electric A/C Seater (2+2),23:10,07:05,07h 55m,500,25 Seats available,"4.6
419",https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,Hyderabad to Vijayawada,Andhra Pradesh
Zingbus Plus,A/C Seater / Sleeper (2+1),22:15,05:30,07h 15m,549,11 Seats available,"4.8
116",https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,Hyderabad to Vijayawada,Andhra Pradesh
IntrCity SmartBus,A/C Seater / Sleeper (2+1),21:55,05:30,07h 35m,INR 439,19 Seats available,"4.4
628",https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,Hyderabad to Vijayawada,Andhra Pradesh
AdIntrCity SmartBus,A/C Seater / Sleeper (2+1),23:15,06:25,07h 10m,INR 409,22 Seats available,"4.3
326",https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,Hyderabad to Vijayawada,Andhra Pradesh
IntrCity SmartBus,A/C Seater / Sleeper (2+1),22:25,06:00,07h 35m,INR 459,19 Seats available,"4.4
563",https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,Hyderabad to Vijayawada,Andhra Pradesh
Sri KVR Travels,A/C Sleeper (2+1),21:40,05:15,07h 35m,INR 599,21 Seats available,"4.5
296",https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,Hyderabad to Vijayawada,Andhra Pradesh
Svkdt travels,A/C Sleeper (2+1),22:20,05:50,07h 30m,INR 586,12 Seats available,"4.4
488",https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,Hyderabad to Vijayawada,Andhra Pradesh
IntrCity SmartBus,Scania AC Multi Axle Sleeper (2+1),23:00,06:30,07h 30m,INR 619,15 Seats available,"4.4
453",https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,Hyderabad to Vijayawada,Andhra Pradesh
NueGo,Electric A/C Seater/Sleeper (2+1),22:35,06:00,07h 25m,383,11 Seats available,"4.3
576",https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,Hyderabad to Vijayawada,Andhra Pradesh
Sri Sanvi Tours and Travels,A/C Sleeper (2+1),22:20,04:53,06h 33m,854,22 Seats available,"4.4
316",https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,Hyderabad to Vijayawada,Andhra Pradesh
NueGo,Electric A/C Seater (2+2),20:55,04:20,07h 25m,383,13 Seats available,"4.3
509",https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,Hyderabad to Vijayawada,Andhra Pradesh
IntrCity SmartBus,A/C Seater / Sleeper (2+1),22:25,06:05,07h 40m,INR 349,13 Seats available,"4.3
397",https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,Hyderabad to Vijayawada,Andhra Pradesh
Yolo Bus,A/C Seater / Sleeper (2+1),22:15,05:24,07h 09m,INR 450,15 Seats available,"4.3
332",https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,Hyderabad to Vijayawada,Andhra Pradesh
Zingbus Plus,A/C Seater / Sleeper (2+1),22:50,06:05,07h 15m,432,18 Seats available,"4.2
547",https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,Hyderabad to Vijayawada,Andhra Pradesh
FRESHBUS,Electric A/C Seater (2+2),18:00,00:15,06h 15m,339,19 Seats available,"4.7
159",https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,Hyderabad to Vijayawada,Andhra Pradesh
NueGo,Electric A/C Seater/Sleeper (2+1),21:35,05:10,07h 35m,383,12 Seats available,"4.2
465",https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,Hyderabad to Vijayawada,Andhra Pradesh
Sri Durga Malleswari Travels,A/C Sleeper (2+1),21:50,05:25,07h 35m,675,16 Seats available,"4.3
251",https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,Hyderabad to Vijayawada,Andhra Pradesh
IntrCity SmartBus,Bharat Benz A/C Seater /Sleeper (2+1),22:45,06:00,07h 15m,INR 479,21 Seats available,"4.1
817",https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,Hyderabad to Vijayawada,Andhra Pradesh
NueGo,Electric A/C Seater (2+2),23:25,06:30,07h 05m,383,20 Seats available,"4.2
339",https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,Hyderabad to Vijayawada,Andhra Pradesh
Tirumala Xpress,A/C Sleeper (2+1),21:35,05:50,08h 15m,449,28 Seats available,"4.1
444",https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,Hyderabad to Vijayawada,Andhra Pradesh
NueGo,Electric A/C Seater (2+2),22:55,06:35,07h 40m,459,27 Seats available,"4.3
131",https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,Hyderabad to Vijayawada,Andhra Pradesh
Sri Durga Malleswari Travels,A/C Sleeper (2+1),21:45,04:35,06h 50m,495,14 Seats available,"4.2
140",https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,Hyderabad to Vijayawada,Andhra Pradesh
IntrCity SmartBus,AC Sleeper (2+1),21:45,05:50,08h 05m,INR 589,13 Seats available,"4.0
358",https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,Hyderabad to Vijayawada,Andhra Pradesh
NueGo,Electric A/C Seater (2+2),21:40,05:20,07h 40m,459,14 Seats available,"4.2
96",https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,Hyderabad to Vijayawada,Andhra Pradesh
IntrCity SmartBus,AC Sleeper (2+1),22:40,06:25,07h 45m,INR 589,21 Seats available,"4.6
91",https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,Hyderabad to Vijayawada,Andhra Pradesh
Sri Durga Malleswari Travels,A/C Seater / Sleeper (2+1),21:00,04:40,07h 40m,405,20 Seats available,"4.0
89",https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,Hyderabad to Vijayawada,Andhra Pradesh
Svkdt travels,A/C Sleeper (2+1),22:20,05:50,07h 30m,INR 499,13 Seats available,"4.0
334",https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,Hyderabad to Vijayawada,Andhra Pradesh
IntrCity SmartBus,A/C Seater / Sleeper (2+1),21:30,03:00,05h 30m,INR 589,14 Seats available,"4.8
25",https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,Hyderabad to Vijayawada,Andhra Pradesh
Holidays Tours and Travels,A/C Seater / Sleeper (2+1),22:05,04:24,06h 19m,INR 499,18 Seats available,"4.9
22",https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,Hyderabad to Vijayawada,Andhra Pradesh
V Kaveri Travels,A/C Seater / Sleeper (2+1),21:40,05:10,07h 30m,INR 500,11 Seats available,"4.0
44",https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,Hyderabad to Vijayawada,Andhra Pradesh
Yolo Bus,A/C Seater / Sleeper (2+1),22:20,05:19,06h 59m,INR 610,25 Seats available,"4.4
25",https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,Hyderabad to Vijayawada,Andhra Pradesh
Zingbus Plus,A/C Sleeper (2+1),18:00,00:45,06h 45m,689,14 Seats available,"4.6
16",https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,Hyderabad to Vijayawada,Andhra Pradesh
Sri Sai Anjana Tours and Travels,Non A/C Seater / Sleeper (2+1),20:15,04:25,08h 10m,INR 399,15 Seats available,"4.4
12",https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,Hyderabad to Vijayawada,Andhra Pradesh
Mayuri Travels,A/C Sleeper (2+1),20:40,03:30,06h 50m,INR 670,21 Seats available,"4.5
10",https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,Hyderabad to Vijayawada,Andhra Pradesh
PRK Travels,Non A/C Seater / Sleeper (2+1),20:15,05:25,09h 10m,INR 589,13 Seats available,"4.5
9",https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,Hyderabad to Vijayawada,Andhra Pradesh
Komali Travels,Non A/C Seater / Sleeper (2+1),21:00,04:30,07h 30m,INR 510,19 Seats available,"4.2
12",https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,Hyderabad to Vijayawada,Andhra Pradesh
Sai Srinivasa Travels,A/C Sleeper (2+1),21:30,04:15,06h 45m,INR 600,22 Seats available,"4.0
12",https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,Hyderabad to Vijayawada,Andhra Pradesh
Sri KVR Travels,Non A/C Seater / Sleeper (2+1),21:15,03:35,06h 20m,INR 444,16 Seats available,"4.6
6",https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,Hyderabad to Vijayawada,Andhra Pradesh
Sri Sai Anjana Tours and Travels,Non A/C Seater / Sleeper (2+1),20:00,03:45,07h 45m,INR 399,14 Seats available,"4.2
5",https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,Hyderabad to Vijayawada,Andhra Pradesh
Sri Rama Travels,Non A/C Seater / Sleeper (2+1),21:45,04:15,06h 30m,INR 666,24 Seats available,"4.2
5",https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,Hyderabad to Vijayawada,Andhra Pradesh
Sri Rama Travels,A/C Seater / Sleeper (2+1),21:40,04:15,06h 35m,INR 610,24 Seats available,"4.3
4",https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,Hyderabad to Vijayawada,Andhra Pradesh
Eswar Travels,Non A/C Seater / Sleeper (2+1),20:40,04:35,07h 55m,INR 510,16 Seats available,"4.0
4",https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,Hyderabad to Vijayawada,Andhra Pradesh
BSR Tours And Travels,A/C Seater / Sleeper (2+1),18:00,01:50,07h 50m,INR 880,32 Seats available,5.0,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,Hyderabad to Vijayawada,Andhra Pradesh
BSR Tours And Travels,Volvo 9600 Multi-Axle A/C Sleeper (2+1),18:20,01:05,06h 45m,INR 1180,13 Seats available,5.0,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,Hyderabad to Vijayawada,Andhra Pradesh
LG BUS,A/C Seater / Sleeper (2+1),20:15,04:10,07h 55m,INR 580,19 Seats available,New,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,Hyderabad to Vijayawada,Andhra Pradesh
SREE CHAKRA TRAVELS,Non A/C Seater / Sleeper (2+1),20:45,04:00,07h 15m,INR 560,14 Seats available,4.3,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,Hyderabad to Vijayawada,Andhra Pradesh
GMC Travels,A/C Seater / Sleeper (2+1),21:00,03:30,06h 30m,INR 590,24 Seats available,4.3,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,Hyderabad to Vijayawada,Andhra Pradesh
Jayanthi Travels,Non A/C Seater / Sleeper (2+1),20:40,04:40,08h 00m,INR 499,15 Seats available,4.2,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,Hyderabad to Vijayawada,Andhra Pradesh
Jayanthi Travels,A/C Sleeper (2+1),20:15,03:30,07h 15m,INR 780,22 Seats available,4.2,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,Hyderabad to Vijayawada,Andhra Pradesh
Jayanthi Travels,Non A/C Seater / Sleeper (2+1),20:15,03:00,06h 45m,INR 560,14 Seats available,4.2,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,Hyderabad to Vijayawada,Andhra Pradesh
SUNRISE TOUR AND TRAVELS,Non A/C Seater / Sleeper (2+1),20:28,04:00,07h 32m,404,11 Seats available,New,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,Hyderabad to Vijayawada,Andhra Pradesh
Sree Gowtham Travels,A/C Sleeper (2+1),21:30,05:32,08h 02m,INR 700,18 Seats available,4.1,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,Hyderabad to Vijayawada,Andhra Pradesh
Shree Manikanta Travels,A/C Sleeper (2+1),18:10,23:40,05h 30m,INR 799,13 Seats available,4.0,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,Hyderabad to Vijayawada,Andhra Pradesh
SAMANVI CITICONNECT,Non A/C Seater / Sleeper (2+1),20:50,04:15,07h 25m,INR 499,17 Seats available,4.0,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,Hyderabad to Vijayawada,Andhra Pradesh
Padma Travels,Non A/C Seater / Sleeper (2+1),21:15,04:00,06h 45m,INR 560,24 Seats available,4.0,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,Hyderabad to Vijayawada,Andhra Pradesh
Sai RK Travels,Non A/C Seater / Sleeper (2+1),21:45,04:10,06h 25m,INR 500,23 Seats available,"4.1
28",https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,Hyderabad to Vijayawada,Andhra Pradesh
Sai Srinivasa Travels,Non A/C Seater / Sleeper (2+1),21:30,04:05,06h 35m,INR 500,22 Seats available,"4.1
9",https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,Hyderabad to Vijayawada,Andhra Pradesh
Ramana Tours And Travels,NON AC Seater / Sleeper 2+1,20:40,04:45,08h 05m,532,22 Seats available,"4.1
7",https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,Hyderabad to Vijayawada,Andhra Pradesh
KPS Buses,A/C Sleeper (2+1),21:15,04:30,07h 15m,INR 3000,36 Seats available,"4.4
5",https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,Hyderabad to Vijayawada,Andhra Pradesh
KPS Buses,A/C Seater / Sleeper (2+1),20:00,22:40,02h 40m,INR 5000,42 Seats available,4.4,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,Hyderabad to Vijayawada,Andhra Pradesh
Sri Rama Travels,A/C Seater / Sleeper (2+1),21:40,04:15,06h 35m,INR 610,16 Seats available,4.2,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,Hyderabad to Vijayawada,Andhra Pradesh
Svkdt travels,A/C Sleeper (2+1),22:20,05:50,07h 30m,INR 499,14 Seats available,4.2,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,Hyderabad to Vijayawada,Andhra Pradesh
BSR Tours And Travels,A/C Sleeper (2+1),20:50,04:00,07h 10m,INR 780,11 Seats available,"5.0
2",https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,Hyderabad to Vijayawada,Andhra Pradesh
IntrCity SmartBus,AC Sleeper (2+1),22:40,06:45,08h 05m,INR 1079,5 Seats available,"4.7
240",https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,Hyderabad to Vijayawada,Andhra Pradesh
NueGo,Electric A/C Seater (2+2),22:10,05:15,07h 05m,383,8 Seats available,"4.5
347",https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,Hyderabad to Vijayawada,Andhra Pradesh
NueGo,Electric A/C Seater (2+2),18:25,23:00,04h 35m,383,1 Seat available,"4.4
476",https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,Hyderabad to Vijayawada,Andhra Pradesh
IntrCity SmartBus,AC Sleeper (2+1),22:10,06:05,07h 55m,INR 589,10 Seats available,"4.4
462",https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,Hyderabad to Vijayawada,Andhra Pradesh
NueGo,Electric A/C Seater (2+2),21:55,05:35,07h 40m,383,5 Seats available,"4.3
511",https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,Hyderabad to Vijayawada,Andhra Pradesh
Yolo Bus,A/C Sleeper (2+1),22:31,06:04,07h 33m,INR 590,8 Seats available,"4.5
159",https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,Hyderabad to Vijayawada,Andhra Pradesh
Svkdt travels,A/C Seater / Sleeper (2+1),22:20,05:30,07h 10m,INR 399,6 Seats available,"4.1
335",https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,Hyderabad to Vijayawada,Andhra Pradesh
Zingbus Plus,A/C Sleeper (2+1),18:30,00:10,05h 40m,625,6 Seats available,"4.1
121",https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,Hyderabad to Vijayawada,Andhra Pradesh
Go Tour Travels and Holidays,A/C Seater / Sleeper (2+1),21:45,04:15,06h 30m,801,3 Seats available,"4.4
57",https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,Hyderabad to Vijayawada,Andhra Pradesh
BSR Tours And Travels,VE A/C Sleeper (2+1),20:50,04:10,07h 20m,INR 780,6 Seats available,"4.2
52",https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,Hyderabad to Vijayawada,Andhra Pradesh
IntrCity SmartBus,AC Sleeper (2+1),19:30,03:30,08h 00m,INR 769,9 Seats available,"5.0
20",https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,Hyderabad to Vijayawada,Andhra Pradesh
Tirumala Travels,A/C Sleeper (2+1),20:30,04:30,08h 00m,INR 599,6 Seats available,"4.5
33",https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,Hyderabad to Vijayawada,Andhra Pradesh
Mythri Tours And Travels,A/C Sleeper (2+1),19:05,02:30,07h 25m,749,7 Seats available,"4.5
29",https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,Hyderabad to Vijayawada,Andhra Pradesh
Go Bus Travels,Non A/C Seater / Sleeper (2+1),21:45,04:15,06h 30m,INR 500,5 Seats available,"4.0
47",https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,Hyderabad to Vijayawada,Andhra Pradesh
IntrCity SmartBus,VE A/C Seater / Sleeper (2+1),20:45,02:10,05h 25m,INR 589,9 Seats available,"4.7
19",https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,Hyderabad to Vijayawada,Andhra Pradesh
IntrCity SmartBus,A/C Seater / Sleeper (2+1),19:50,04:35,08h 45m,INR 439,10 Seats available,"4.5
22",https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,Hyderabad to Vijayawada,Andhra Pradesh
Sitara Travels,NON A/C Push Back (2+2),22:20,04:00,05h 40m,INR 399,9 Seats available,"4.6
14",https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,Hyderabad to Vijayawada,Andhra Pradesh
Go Tour Travels and Holidays,A/C Sleeper (2+1),21:45,04:15,06h 30m,801,8 Seats available,"4.2
20",https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,Hyderabad to Vijayawada,Andhra Pradesh
LVR Travels,Non A/C Seater / Sleeper (2+1),20:15,04:55,08h 40m,620,1 Seat available,"4.5
14",https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,Hyderabad to Vijayawada,Andhra Pradesh
IntrCity SmartBus,AC Sleeper (2+1),18:00,00:20,06h 20m,INR 769,9 Seats available,"4.2
14",https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,Hyderabad to Vijayawada,Andhra Pradesh
BSR Tours And Travels,A/C Seater / Sleeper (2+1),18:00,02:30,08h 30m,INR 780,2 Seats available,"4.7
8",https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,Hyderabad to Vijayawada,Andhra Pradesh
Yolo Bus,Bharat Benz A/C Sleeper (2+1),19:00,02:29,07h 29m,INR 850,7 Seats available,"4.6
9",https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,Hyderabad to Vijayawada,Andhra Pradesh
Mozo travels,A/C Sleeper (2+1),18:00,01:10,07h 10m,INR 700,1 Seat available,"4.9
5",https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,Hyderabad to Vijayawada,Andhra Pradesh
Mythri Tours And Travels,A/C Sleeper (2+1),21:00,04:05,07h 05m,749,5 Seats available,"4.5
7",https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,Hyderabad to Vijayawada,Andhra Pradesh
BSR Tours And Travels,VE A/C Sleeper (2+1),20:50,04:20,07h 30m,INR 780,6 Seats available,"4.3
6",https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,Hyderabad to Vijayawada,Andhra Pradesh
Jayanthi Travels,Non A/C Seater / Sleeper (2+1),20:40,03:50,07h 10m,INR 499,5 Seats available,"4.2
4",https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,Hyderabad to Vijayawada,Andhra Pradesh
LG BUS,A/C Sleeper (2+1),20:15,04:05,07h 50m,INR 750,5 Seats available,New,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,Hyderabad to Vijayawada,Andhra Pradesh
Shyamoli Paribahan Pvt Ltd,A/C Seater/Sleeper (2+1),19:10,03:30,08h 20m,604,5 Seats available,4.6,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,Hyderabad to Vijayawada,Andhra Pradesh
Neelachal Travels,A/C Seater / Sleeper (2+1),18:30,22:45,04h 15m,INR 1200,1 Seat available,4.3,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,Hyderabad to Vijayawada,Andhra Pradesh
KTR TRAVELS,Non A/C Seater / Sleeper (2+1),18:00,22:45,04h 45m,INR 999,3 Seats available,New,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,Hyderabad to Vijayawada,Andhra Pradesh
Jayanthi Travels,Non A/C Seater / Sleeper (2+1),19:45,03:00,07h 15m,INR 560,5 Seats available,4.2,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,Hyderabad to Vijayawada,Andhra Pradesh
Svkdt travels,A/C Sleeper (2+1),18:10,02:05,07h 55m,INR 889,7 Seats available,4.2,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,Hyderabad to Vijayawada,Andhra Pradesh
Sri KVR Travels,Non A/C Seater / Sleeper (2+1),18:00,02:30,08h 30m,INR 510,7 Seats available,4.1,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,Hyderabad to Vijayawada,Andhra Pradesh
Sri KVR Travels,Non A/C Seater / Sleeper (2+1),18:15,23:05,04h 50m,INR 910,3 Seats available,4.1,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,Hyderabad to Vijayawada,Andhra Pradesh
SAMANVI CITICONNECT,Non A/C Seater / Sleeper (2+1),20:50,03:45,06h 55m,INR 555,8 Seats available,4.0,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,Hyderabad to Vijayawada,Andhra Pradesh
SAMANVI CITICONNECT,Non A/C Seater / Sleeper (2+1),18:45,02:30,07h 45m,INR 510,10 Seats available,"4.7
9",https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,Hyderabad to Vijayawada,Andhra Pradesh
V Kaveri Travels,Non A/C Seater / Sleeper (2+1),18:00,23:15,05h 15m,INR 510,1 Seat available,"4.3
7",https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,Hyderabad to Vijayawada,Andhra Pradesh
Sri Rama Travels,Non A/C Seater / Sleeper (2+1),21:45,04:15,06h 30m,INR 666,1 Seat available,4.2,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,Hyderabad to Vijayawada,Andhra Pradesh
Sri KVR Travels,Non A/C Seater / Sleeper (2+1),21:10,04:30,07h 20m,INR 440,18 Seats available,"3.9
170",https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,Hyderabad to Vijayawada,Andhra Pradesh
LVR Travels,Non A/C Seater / Sleeper (2+1),22:20,05:45,07h 25m,440,13 Seats available,"3.9
142",https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,Hyderabad to Vijayawada,Andhra Pradesh
LVP Travels,A/C Seater / Sleeper (2+1),21:00,04:45,07h 45m,405,16 Seats available,"3.7
100",https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,Hyderabad to Vijayawada,Andhra Pradesh
Sri Venkata Padmavathi Travels,Non A/C Seater / Sleeper (2+1),21:40,06:00,08h 20m,INR 490,12 Seats available,"3.7
77",https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,Hyderabad to Vijayawada,Andhra Pradesh
Orange Tours And Travels,Bharat Benz A/C Sleeper (2+1),22:00,05:45,07h 45m,INR 700,15 Seats available,"3.3
155",https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,Hyderabad to Vijayawada,Andhra Pradesh
Orange Tours And Travels,NON A/C Seater/ Sleeper (2+1),21:05,04:25,07h 20m,INR 400,15 Seats available,"3.7
68",https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,Hyderabad to Vijayawada,Andhra Pradesh
Orange Tours And Travels,Bharat Benz A/C Sleeper (2+1),22:00,05:45,07h 45m,INR 700,17 Seats available,"3.1
106",https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,Hyderabad to Vijayawada,Andhra Pradesh
Sai Srinivasa Travels,Non A/C Seater / Sleeper (2+1),22:00,04:50,06h 50m,INR 510,26 Seats available,"3.7
54",https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,Hyderabad to Vijayawada,Andhra Pradesh
Orange Tours And Travels,NON A/C Sleeper (2+1),22:00,05:45,07h 45m,INR 500,12 Seats available,"3.4
65",https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,Hyderabad to Vijayawada,Andhra Pradesh
V Kaveri Travels,A/C Seater / Sleeper (2+1),21:40,04:15,06h 35m,INR 450,14 Seats available,"3.8
114",https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,Hyderabad to Vijayawada,Andhra Pradesh
Royal Varma Travels,A/C Sleeper (2+1),21:55,04:45,06h 50m,INR 600,20 Seats available,"3.9
28",https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,Hyderabad to Vijayawada,Andhra Pradesh
Kaveri Travels,Volvo Multi Axle A/C Sleeper I-Shift B11R (2+1),20:40,04:35,07h 55m,INR 629,15 Seats available,"3.8
30",https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,Hyderabad to Vijayawada,Andhra Pradesh
Sri Sai Srinivasa Travels,Non A/C Seater / Sleeper (2+1),20:50,04:30,07h 40m,INR 500,21 Seats available,"3.9
25",https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,Hyderabad to Vijayawada,Andhra Pradesh
Orange Tours And Travels,NON A/C Seater/ Sleeper (2+1),18:35,03:55,09h 20m,INR 400,12 Seats available,"3.4
34",https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,Hyderabad to Vijayawada,Andhra Pradesh
V Kaveri Travels,A/C Sleeper (2+1),21:00,04:30,07h 30m,INR 600,11 Seats available,"3.8
23",https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,Hyderabad to Vijayawada,Andhra Pradesh
V Kaveri Travels,Non A/C Seater / Sleeper (2+1),21:00,04:30,07h 30m,INR 540,18 Seats available,"3.8
17",https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,Hyderabad to Vijayawada,Andhra Pradesh
Morning Star Travels,NON A/C Sleeper (2+1),22:15,05:10,06h 55m,INR 500,11 Seats available,"3.5
17",https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,Hyderabad to Vijayawada,Andhra Pradesh
LVP Travels,A/C Seater / Sleeper (2+1),20:45,04:30,07h 45m,522,11 Seats available,"3.6
14",https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,Hyderabad to Vijayawada,Andhra Pradesh
